0-1818,5886275,erd,halloween,848765,01/10/2021
0-1819,1105096,erd,halloween,674666,02/10/2021
0-1820,7363115,erd,halloween,666835,03/10/2021
0-1821,7975388,erd,halloween,576295,04/10/2021
0-1822,4295956,erd,halloween,82771,05/10/2021
0-1823,7472946,erd,halloween,383558,06/10/2021
0-1824,5140618,erd,halloween,160419,07/10/2021
0-1825,5680767,erd,halloween,237652,08/10/2021
0-1826,2152702,erd,halloween,676385,09/10/2021
0-1827,8410959,erd,halloween,217457,10/10/2021
0-1828,3916420,erd,halloween,983812,11/10/2021
0-1829,1569018,erd,halloween,471066,12/10/2021
0-1830,2953680,erd,halloween,978394,13/10/2021
0-1831,2903202,erd,halloween,942001,14/10/2021
0-1832,6984048,erd,halloween,162079,15/10/2021
0-1833,3371802,erd,halloween,176602,16/10/2021
0-1834,5612995,erd,halloween,919066,17/10/2021
0-1835,8567802,erd,halloween,180109,18/10/2021
0-1836,7799773,erd,halloween,537740,19/10/2021
0-1837,7355660,erd,halloween,483503,20/10/2021
0-1838,8211267,erd,halloween,851292,21/10/2021
0-1839,4996133,erd,halloween,419908,22/10/2021
0-1840,8213420,erd,halloween,895732,23/10/2021
0-1841,2634262,erd,halloween,593600,24/10/2021
0-1842,6952528,erd,halloween,232321,25/10/2021
0-1843,6420029,erd,halloween,456084,26/10/2021
0-1844,5573988,erd,halloween,273767,27/10/2021
0-1845,3730055,erd,halloween,970986,28/10/2021
0-1846,4527535,erd,halloween,211468,29/10/2021
0-1847,4703158,erd,halloween,270249,30/10/2021
0-1848,4408550,erd,halloween,368645,31/10/2021
0-1849,7922012,erd,halloween,419396,01/11/2021
0-1850,8492688,erd,halloween,851729,02/11/2021
0-1851,2411631,erd,halloween,328369,03/11/2021
0-1852,3105060,erd,halloween,771288,04/11/2021
0-1853,2782092,erd,halloween,254359,05/11/2021
0-1854,2245425,erd,halloween,551096,06/11/2021
0-1855,7079842,erd,halloween,529397,07/11/2021
0-1856,4327248,erd,halloween,161917,08/11/2021
0-1857,5109232,erd,halloween,645956,09/11/2021
0-1858,5304007,erd,halloween,756762,10/11/2021
0-1859,4258580,erd,halloween,835475,11/11/2021
0-1860,8938558,erd,halloween,42701,12/11/2021
0-1861,7934757,erd,halloween,93400,13/11/2021
0-1862,6625527,erd,halloween,189086,14/11/2021
0-1863,1161223,erd,halloween,966691,15/11/2021
0-1864,1625580,erd,halloween,251330,16/11/2021
0-1865,2728760,erd,halloween,667206,17/11/2021
0-1866,1844874,erd,halloween,775789,18/11/2021
0-1867,1966868,erd,halloween,925371,19/11/2021
0-1868,5193577,erd,halloween,713987,20/11/2021
0-1869,2225941,erd,halloween,98278,21/11/2021
0-1870,2957652,erd,halloween,386260,22/11/2021
0-1871,1787446,erd,halloween,283745,23/11/2021
0-1872,4607809,erd,halloween,227100,24/11/2021
0-1873,3226020,erd,halloween,905948,25/11/2021
0-1874,4242874,erd,halloween,239699,26/11/2021
0-1875,2291378,erd,halloween,727406,27/11/2021
0-1876,3236400,erd,halloween,322014,28/11/2021
0-1877,5105343,erd,halloween,3958,29/11/2021
0-1878,7159869,erd,halloween,358226,30/11/2021
0-1879,6837980,erd,halloween,52766,01/12/2021
0-1880,6069844,erd,halloween,619906,02/12/2021
0-1881,7419505,erd,halloween,323981,03/12/2021
0-1882,5368855,erd,halloween,427051,04/12/2021
0-1883,1296974,erd,halloween,945356,05/12/2021
0-1884,7258728,erd,halloween,689979,06/12/2021
0-1885,4250939,erd,halloween,477874,07/12/2021
0-1886,6973827,erd,halloween,784359,08/12/2021
0-1887,8798189,erd,halloween,774853,09/12/2021
0-1888,2047690,erd,halloween,822080,10/12/2021
0-1889,3997568,erd,halloween,677058,11/12/2021
0-1890,6435403,erd,halloween,723523,12/12/2021
0-1891,2183947,erd,halloween,393354,13/12/2021
0-1892,3419323,erd,halloween,123826,14/12/2021
0-1893,3996493,erd,halloween,894306,15/12/2021
0-1894,7026494,erd,halloween,876774,16/12/2021
0-1895,5313415,erd,halloween,221022,17/12/2021
0-1896,3912713,erd,halloween,632708,18/12/2021
0-1897,2318337,erd,halloween,284601,19/12/2021
0-1898,5635071,erd,halloween,701949,20/12/2021
0-1899,8389349,erd,halloween,127835,21/12/2021
0-1900,8238270,erd,halloween,314709,22/12/2021
0-1901,5746011,erd,halloween,329550,23/12/2021
0-1902,8790010,erd,halloween,250546,24/12/2021
0-1903,6290858,erd,halloween,787991,25/12/2021
0-1904,8384852,erd,halloween,205936,26/12/2021
0-1905,8746575,erd,halloween,309681,27/12/2021
0-1906,2466435,erd,halloween,113597,28/12/2021
0-1907,8851344,erd,halloween,612978,29/12/2021
0-1908,1084584,erd,halloween,424216,30/12/2021
0-1909,8907007,erd,halloween,670010,31/12/2021
0-1910,6307358,erd,halloween,641626,01/01/2022
0-1911,1116567,erd,halloween,895379,02/01/2022
0-1912,5626449,erd,halloween,501958,03/01/2022
0-1913,6488438,erd,halloween,980255,04/01/2022
0-1914,3759700,erd,halloween,21857,05/01/2022
0-1915,2711778,erd,halloween,201081,06/01/2022
0-1916,1203821,erd,halloween,446554,07/01/2022
0-1917,8051900,erd,halloween,912771,08/01/2022
0-1918,2749657,erd,halloween,32007,09/01/2022
0-1919,3643144,erd,halloween,39551,10/01/2022
0-1920,6536236,erd,halloween,127346,11/01/2022
0-1921,1255736,erd,halloween,272545,12/01/2022
0-1922,2474535,erd,halloween,953286,13/01/2022
0-1923,5333625,erd,halloween,775082,14/01/2022
0-1924,8906443,erd,halloween,960076,15/01/2022
0-1925,5893304,erd,halloween,550357,16/01/2022
0-1926,7788246,erd,halloween,325572,17/01/2022
0-1927,8169385,erd,halloween,337811,18/01/2022
0-1928,5301079,erd,halloween,357108,19/01/2022
0-1929,4664232,erd,halloween,950665,20/01/2022
0-1930,3952429,erd,halloween,322482,21/01/2022
0-1931,2265298,erd,halloween,181608,22/01/2022
0-1932,1605048,erd,halloween,494103,23/01/2022
0-1933,2766083,erd,halloween,752836,24/01/2022
0-1934,2912080,erd,halloween,973266,25/01/2022
0-1935,4911871,erd,halloween,484333,26/01/2022
0-1936,4128808,erd,halloween,842101,27/01/2022
0-1937,5631344,erd,halloween,214995,28/01/2022
0-1938,8328761,erd,halloween,2232,29/01/2022
0-1939,7818942,erd,halloween,205670,30/01/2022
0-1940,8454512,erd,halloween,216878,31/01/2022
0-1941,8620631,erd,halloween,492400,01/02/2022
0-1942,4927002,erd,halloween,280461,02/02/2022
0-1943,8445011,erd,halloween,202558,03/02/2022
0-1944,4150714,erd,halloween,995014,04/02/2022
0-1945,4407674,erd,halloween,130783,05/02/2022
0-1946,1405012,erd,halloween,160031,06/02/2022
0-1947,7309313,erd,halloween,347955,07/02/2022
0-1948,3513684,erd,halloween,743862,08/02/2022
0-1949,8868361,erd,halloween,523963,09/02/2022
0-1950,7093091,erd,halloween,709788,10/02/2022
0-1951,3743872,erd,halloween,914113,11/02/2022
0-1952,8150900,erd,halloween,92112,12/02/2022
0-1953,4240056,erd,halloween,916938,13/02/2022
0-1954,5523775,erd,halloween,598944,14/02/2022
0-1955,2689985,erd,halloween,331524,15/02/2022
0-1956,7262270,erd,halloween,121592,16/02/2022
0-1957,6841390,erd,halloween,598378,17/02/2022
0-1958,7596224,erd,halloween,135344,18/02/2022
0-1959,8429423,erd,halloween,21872,19/02/2022
0-1960,6415416,erd,halloween,384826,20/02/2022
0-1961,7594380,erd,halloween,101791,21/02/2022
0-1962,1699590,erd,halloween,108684,22/02/2022
0-1963,8421670,erd,halloween,714247,23/02/2022
0-1964,1036191,erd,halloween,180058,24/02/2022
0-1965,6275221,erd,halloween,878236,25/02/2022
0-1966,6968255,erd,halloween,65497,26/02/2022
0-1967,2877977,erd,halloween,797990,27/02/2022
0-1968,3453670,erd,halloween,647476,28/02/2022
0-1969,3612093,erd,halloween,307674,01/03/2022
0-1970,5192398,erd,halloween,87801,02/03/2022
0-1971,4859661,erd,halloween,929552,03/03/2022
0-1972,5862969,erd,halloween,179614,04/03/2022
0-1973,4111046,erd,halloween,156783,05/03/2022
0-1974,6694823,erd,halloween,544625,06/03/2022
0-1975,3376765,erd,halloween,280234,07/03/2022
0-1976,6274295,erd,halloween,190422,08/03/2022
0-1977,3978843,erd,halloween,423462,09/03/2022
0-1978,1199929,erd,halloween,957057,10/03/2022
0-1979,2465399,erd,halloween,640193,11/03/2022
0-1980,3007343,erd,halloween,112086,12/03/2022
0-1981,7423327,erd,halloween,855634,13/03/2022
0-1982,5642585,erd,halloween,474966,14/03/2022
0-1983,7866206,erd,halloween,243171,15/03/2022
0-1984,5578351,erd,halloween,991928,16/03/2022
0-1985,1060308,erd,halloween,595893,17/03/2022
0-1986,5680681,erd,halloween,104400,18/03/2022
0-1987,5921982,erd,halloween,954150,19/03/2022
0-1988,4294367,erd,halloween,661565,20/03/2022
0-1989,6440993,erd,halloween,478235,21/03/2022
0-1990,7091792,erd,halloween,931511,22/03/2022
0-1991,7324902,erd,halloween,908551,23/03/2022
0-1992,2885242,erd,halloween,216846,24/03/2022
0-1993,1471043,erd,halloween,557605,25/03/2022
0-1994,3575134,erd,halloween,515996,26/03/2022
0-1995,7734008,erd,halloween,434204,27/03/2022
0-1996,7149699,erd,halloween,342274,28/03/2022
0-1997,5156010,erd,halloween,164946,29/03/2022
0-1998,2754376,erd,halloween,679246,30/03/2022
0-1999,4897654,erd,halloween,330627,31/03/2022
0-2000,6740941,erd,halloween,529381,01/04/2022
0-2001,2974150,erd,halloween,288233,02/04/2022
0-2002,3263900,erd,halloween,85681,03/04/2022
0-2003,4380755,erd,halloween,138071,04/04/2022
0-2004,6960212,erd,halloween,544553,05/04/2022
0-2005,7675059,erd,halloween,188150,06/04/2022
0-2006,6142820,erd,halloween,709225,07/04/2022
0-2007,4678934,erd,halloween,598780,08/04/2022
0-2008,2991640,erd,halloween,970117,09/04/2022
0-2009,1903468,erd,halloween,757655,10/04/2022
0-2010,6700526,erd,halloween,545432,11/04/2022
0-2011,7341868,erd,halloween,303587,12/04/2022
0-2012,3643841,erd,halloween,950042,13/04/2022
0-2013,6386838,erd,halloween,517183,14/04/2022
0-2014,6481580,erd,halloween,131519,15/04/2022
0-2015,7801075,erd,halloween,767103,16/04/2022
0-2016,2515817,erd,halloween,601948,17/04/2022
0-2017,6568947,erd,halloween,836221,18/04/2022
0-2018,2294587,erd,halloween,364620,19/04/2022
0-2019,7669396,erd,halloween,76400,20/04/2022
0-2020,8080732,erd,halloween,102462,21/04/2022
0-2021,7605552,erd,halloween,983619,22/04/2022
0-2022,1190044,erd,halloween,486208,23/04/2022
0-2023,4097824,erd,halloween,252424,24/04/2022
0-2024,5286001,erd,halloween,577921,25/04/2022
0-2025,3533025,erd,halloween,604306,26/04/2022
0-2026,7496204,erd,halloween,950670,27/04/2022
0-2027,1163230,erd,halloween,226007,28/04/2022
0-2028,3114203,erd,halloween,529774,29/04/2022
0-2029,3662957,erd,halloween,520545,30/04/2022
0-2030,8670378,erd,halloween,407438,01/05/2022
0-2031,3727974,erd,halloween,978793,02/05/2022
0-2032,8316160,erd,halloween,793663,03/05/2022
0-2033,1636535,erd,halloween,796692,04/05/2022
0-2034,1625470,erd,halloween,235238,05/05/2022
0-2035,1261480,erd,halloween,164992,06/05/2022
0-2036,8414210,erd,halloween,699558,07/05/2022
0-2037,8030628,erd,halloween,999427,08/05/2022
0-2038,7366064,erd,halloween,599054,09/05/2022
0-2039,5955108,erd,halloween,540240,10/05/2022
0-2040,7670066,erd,halloween,306675,11/05/2022
0-2041,2357692,erd,halloween,900136,12/05/2022
0-2042,8206004,erd,halloween,801350,13/05/2022
0-2043,4048128,erd,halloween,685655,14/05/2022
0-2044,2029875,erd,halloween,921799,15/05/2022
0-2045,8367743,erd,halloween,54864,16/05/2022
0-2046,7227817,erd,halloween,220051,17/05/2022
0-2047,3124722,erd,halloween,333811,18/05/2022
0-2048,5641057,erd,halloween,722683,19/05/2022
0-2049,6902180,erd,halloween,625789,20/05/2022
0-2050,8608085,erd,halloween,830241,21/05/2022
0-2051,6931546,erd,halloween,58421,22/05/2022
0-2052,6326212,erd,halloween,994594,23/05/2022
0-2053,4088841,erd,halloween,505494,24/05/2022
0-2054,8013015,erd,halloween,430213,25/05/2022
0-2055,1354995,erd,halloween,367457,26/05/2022
0-2056,8326986,erd,halloween,653683,27/05/2022
0-2057,5207152,erd,halloween,439227,28/05/2022
0-2058,8314228,erd,halloween,511731,29/05/2022
0-2059,8070582,erd,halloween,689955,30/05/2022
0-2060,1332920,erd,halloween,65784,31/05/2022
0-2061,8770631,erd,halloween,920480,01/06/2022
0-2062,2978341,erd,halloween,282110,02/06/2022
0-2063,8655714,erd,halloween,861136,03/06/2022
0-2064,2652613,erd,halloween,738870,04/06/2022
0-2065,5805057,erd,halloween,386386,05/06/2022
0-2066,7942045,erd,halloween,225096,06/06/2022
0-2067,5591414,erd,halloween,86168,07/06/2022
0-2068,6797837,erd,halloween,838520,08/06/2022
0-2069,7097550,erd,halloween,877909,09/06/2022
0-2070,7002159,erd,halloween,912658,10/06/2022
0-2071,8968873,erd,halloween,83355,11/06/2022
0-2072,8482741,erd,halloween,122356,12/06/2022
0-2073,4922602,erd,halloween,680141,13/06/2022
0-2074,2714831,erd,halloween,906146,14/06/2022
0-2075,5561067,erd,halloween,976600,15/06/2022
0-2076,8967531,erd,halloween,795882,16/06/2022
0-2077,5612756,erd,halloween,904596,17/06/2022
0-2078,5646641,erd,halloween,618359,18/06/2022
0-2079,8739223,erd,halloween,776020,19/06/2022
0-2080,5310351,erd,halloween,343677,20/06/2022
0-2081,8245696,erd,halloween,746637,21/06/2022
0-2082,6289754,erd,halloween,920584,22/06/2022
0-2083,4512906,erd,halloween,715830,23/06/2022
0-2084,3685084,erd,halloween,664231,24/06/2022
0-2085,4987660,erd,halloween,900826,25/06/2022
0-2086,6990674,erd,halloween,84627,26/06/2022
0-2087,5927692,erd,halloween,461794,27/06/2022
0-2088,8758096,erd,halloween,104574,28/06/2022
0-2089,1041794,erd,halloween,937211,29/06/2022
0-2090,7758546,erd,halloween,13781,30/06/2022
0-2091,7026733,erd,halloween,664090,01/07/2022
0-2092,1295330,erd,halloween,21354,02/07/2022
0-2093,5106210,erd,halloween,320353,03/07/2022
0-2094,5150009,erd,halloween,531577,04/07/2022
0-2095,6519537,erd,halloween,498031,05/07/2022
0-2096,8697319,erd,halloween,961216,06/07/2022
0-2097,3433442,erd,halloween,443078,07/07/2022
0-2098,7909394,erd,halloween,924816,08/07/2022
0-2099,5230396,erd,halloween,535514,09/07/2022
0-2100,1672996,erd,halloween,79272,10/07/2022
0-2101,8237750,erd,halloween,275418,11/07/2022
0-2102,8791831,erd,halloween,898490,12/07/2022
0-2103,5553322,erd,halloween,241381,13/07/2022
0-2104,3115048,erd,halloween,225567,14/07/2022
0-2105,5247261,erd,halloween,150780,15/07/2022
0-2106,7894086,erd,halloween,228212,16/07/2022
0-2107,7241654,erd,halloween,712799,17/07/2022
0-2108,6738452,erd,halloween,619528,18/07/2022
0-2109,3235177,erd,halloween,569507,19/07/2022
0-2110,6550297,erd,halloween,678428,20/07/2022
0-2111,3930388,erd,halloween,39891,21/07/2022
0-2112,5613662,erd,halloween,898512,22/07/2022
0-2113,5270405,erd,halloween,741025,23/07/2022
0-2114,3201966,erd,halloween,853729,24/07/2022
0-2115,4511023,erd,halloween,522759,25/07/2022
0-2116,6810240,erd,halloween,532552,26/07/2022
0-2117,5919932,erd,halloween,328133,27/07/2022
0-2118,8871760,erd,halloween,870965,28/07/2022
0-2119,5419542,erd,halloween,146373,29/07/2022
0-2120,4014740,erd,halloween,401112,30/07/2022
0-2121,1842311,erd,halloween,247470,31/07/2022
0-2122,2912786,erd,halloween,792741,01/08/2022
0-2123,4538775,erd,halloween,120455,02/08/2022
0-2124,8768771,erd,halloween,498437,03/08/2022
0-2125,3256936,erd,halloween,694362,04/08/2022
0-2126,4668026,erd,halloween,835377,05/08/2022
0-2127,4056637,erd,halloween,952887,06/08/2022
0-2128,8658606,erd,halloween,908155,07/08/2022
0-2129,6777304,erd,halloween,742340,08/08/2022
0-2130,8870876,erd,halloween,775995,09/08/2022
0-2131,6597766,erd,halloween,85274,10/08/2022
0-2132,2954735,erd,halloween,530493,11/08/2022
0-2133,1457133,erd,halloween,2630,12/08/2022
0-2134,1008062,erd,halloween,811430,13/08/2022
0-2135,8988453,erd,halloween,367646,14/08/2022
0-2136,8638346,erd,halloween,692274,15/08/2022
0-2137,3857879,erd,halloween,150998,16/08/2022
0-2138,2590842,erd,halloween,510868,17/08/2022
0-2139,6921550,erd,halloween,429423,18/08/2022
0-2140,8483955,erd,halloween,308685,19/08/2022
0-2141,2018431,erd,halloween,87108,20/08/2022
0-2142,5776028,erd,halloween,670839,21/08/2022
0-2143,1976633,erd,halloween,587336,22/08/2022
0-2144,7236450,erd,halloween,63026,23/08/2022
0-2145,7073531,erd,halloween,535954,24/08/2022
0-2146,7210110,erd,halloween,186404,25/08/2022
0-2147,2378333,erd,halloween,262549,26/08/2022
0-2148,2081674,erd,halloween,110445,27/08/2022
0-2149,8245172,erd,halloween,832786,28/08/2022
0-2150,4493276,erd,halloween,341217,29/08/2022
0-2151,2805236,erd,halloween,269674,30/08/2022
0-2152,6701434,erd,halloween,253453,31/08/2022
0-2153,4655423,erd,halloween,150165,01/09/2022
0-2154,7043861,erd,halloween,215107,02/09/2022
0-2155,3561072,erd,halloween,759393,03/09/2022
0-2156,1877047,erd,halloween,17928,04/09/2022
0-2157,5444674,erd,halloween,106900,05/09/2022
0-2158,5744377,erd,halloween,575635,06/09/2022
0-2159,5813027,erd,halloween,646458,07/09/2022
0-2160,2425978,erd,halloween,962160,08/09/2022
0-2161,8671904,erd,halloween,297676,09/09/2022
0-2162,5630713,erd,halloween,496921,10/09/2022
0-2163,3819781,erd,halloween,45835,11/09/2022
0-2164,3554540,erd,halloween,925927,12/09/2022
0-2165,4485997,erd,halloween,429154,13/09/2022
0-2166,4927960,erd,halloween,454978,14/09/2022
0-2167,6731416,erd,halloween,477923,15/09/2022
0-2168,8044370,erd,halloween,466522,16/09/2022
0-2169,2081003,erd,halloween,120633,17/09/2022
0-2170,1436663,erd,halloween,481701,18/09/2022
0-2171,4215536,erd,halloween,528251,19/09/2022
0-2172,2334037,erd,halloween,569593,20/09/2022
0-2173,8766729,erd,halloween,270177,21/09/2022
0-2174,1050095,erd,halloween,444041,22/09/2022
0-2175,5509565,erd,halloween,638643,23/09/2022
0-2176,8398432,erd,halloween,37216,24/09/2022
0-2177,8268109,erd,halloween,951053,25/09/2022
0-2178,8863495,erd,halloween,675997,26/09/2022
0-2179,7615152,erd,halloween,66138,27/09/2022
0-2180,3432713,erd,halloween,722770,28/09/2022
0-2181,8433449,erd,halloween,779130,29/09/2022
0-2182,4412028,erd,halloween,764594,30/09/2022
0-2183,1610136,erd,halloween,991445,01/10/2022
0-2184,1407289,erd,halloween,24852,02/10/2022
0-2185,2621621,erd,halloween,667054,03/10/2022
0-2186,7223776,erd,halloween,200388,04/10/2022
0-2187,5402344,erd,halloween,960429,05/10/2022
0-2188,6746356,erd,halloween,439966,06/10/2022
0-2189,4918151,erd,halloween,951212,07/10/2022
0-2190,2037257,erd,halloween,340686,08/10/2022
0-2191,1306178,erd,halloween,670287,09/10/2022
0-2192,6807013,erd,halloween,391305,10/10/2022
0-2193,2327416,erd,halloween,641925,11/10/2022
0-2194,3509390,erd,halloween,537133,12/10/2022
0-2195,7609419,erd,halloween,924598,13/10/2022
0-2196,6533005,erd,halloween,238841,14/10/2022
0-2197,1521389,erd,halloween,530099,15/10/2022
0-2198,8992183,erd,halloween,502664,16/10/2022
0-2199,5991804,erd,halloween,21468,17/10/2022
0-2200,1711562,erd,halloween,984430,18/10/2022
0-2201,3827144,erd,halloween,369076,19/10/2022
0-2202,2037649,erd,halloween,149294,20/10/2022
0-2203,3044716,erd,halloween,77721,21/10/2022
0-2204,7494508,erd,halloween,131403,22/10/2022
0-2205,7192304,erd,halloween,143817,23/10/2022
0-2206,4403552,erd,halloween,490399,24/10/2022
0-2207,4425361,erd,halloween,276304,25/10/2022
0-2208,3079317,erd,halloween,2552,26/10/2022
0-2209,8147575,erd,halloween,344049,27/10/2022
0-2210,7727203,erd,halloween,98199,28/10/2022
0-2211,5036329,erd,halloween,64618,29/10/2022
0-2212,6788706,erd,halloween,828339,30/10/2022
0-2213,5511732,erd,halloween,709262,31/10/2022
0-2214,3276041,erd,halloween,468386,01/11/2022
0-2215,8347202,erd,halloween,476450,02/11/2022
0-2216,5994391,erd,halloween,118646,03/11/2022
0-2217,4391409,erd,halloween,319295,04/11/2022
0-2218,2476354,erd,halloween,276008,05/11/2022
0-2219,4642828,erd,halloween,558031,06/11/2022
0-2220,3232214,erd,halloween,364380,07/11/2022
0-2221,8577604,erd,halloween,40800,08/11/2022
0-2222,1900592,erd,halloween,794960,09/11/2022
0-2223,4747229,erd,halloween,731884,10/11/2022
0-2224,1755930,erd,halloween,428994,11/11/2022
0-2225,8594807,erd,halloween,61484,12/11/2022
0-2226,5184432,erd,halloween,635685,13/11/2022
0-2227,7883682,erd,halloween,945105,14/11/2022
0-2228,4922489,erd,halloween,26145,15/11/2022
0-2229,6863209,erd,halloween,321448,16/11/2022
0-2230,2500196,erd,halloween,333643,17/11/2022
0-2231,4296475,erd,halloween,492524,18/11/2022
0-2232,5738228,erd,halloween,487675,19/11/2022
0-2233,8934746,erd,halloween,990400,20/11/2022
0-2234,1521516,erd,halloween,202550,21/11/2022
0-2235,4716633,erd,halloween,739153,22/11/2022
0-2236,8247261,erd,halloween,225145,23/11/2022
0-2237,7976612,erd,halloween,329386,24/11/2022
0-2238,7864900,erd,halloween,177006,25/11/2022
0-2239,8926354,erd,halloween,142224,26/11/2022
0-2240,3712157,erd,halloween,639718,27/11/2022
0-2241,4039346,erd,halloween,5678,28/11/2022
0-2242,2209549,erd,halloween,907896,29/11/2022
0-2243,3288787,erd,halloween,249420,30/11/2022
0-2244,5739167,erd,halloween,241248,01/12/2022
0-2245,4304500,erd,halloween,687712,02/12/2022
0-2246,3537924,erd,halloween,224270,03/12/2022
0-2247,2923037,erd,halloween,726945,04/12/2022
0-2248,2192264,erd,halloween,198557,05/12/2022
0-2249,3637512,erd,halloween,600474,06/12/2022
0-2250,5304861,erd,halloween,613685,07/12/2022
0-2251,2552684,erd,halloween,812494,08/12/2022
0-2252,2899951,erd,halloween,728623,09/12/2022
0-2253,1103887,erd,halloween,985171,10/12/2022
0-2254,4111321,erd,halloween,371008,11/12/2022
0-2255,4712007,erd,halloween,66658,12/12/2022
0-2256,8271329,erd,halloween,153032,13/12/2022
0-2257,5968816,erd,halloween,232554,14/12/2022
0-2258,7598659,erd,halloween,289357,15/12/2022
0-2259,1512511,erd,halloween,273195,16/12/2022
0-2260,6790641,erd,halloween,47825,17/12/2022
0-2261,5740822,erd,halloween,576048,18/12/2022
0-2262,1807365,erd,halloween,383688,19/12/2022
0-2263,8164068,erd,halloween,395497,20/12/2022
0-2264,4363319,erd,halloween,41289,21/12/2022
0-2265,6475309,erd,halloween,22692,22/12/2022
0-2266,3534142,erd,halloween,473586,23/12/2022
0-2267,5954084,erd,halloween,187157,24/12/2022
0-2268,5338693,erd,halloween,381996,25/12/2022
0-2269,2698641,erd,halloween,238411,26/12/2022
0-2270,3818566,erd,halloween,161022,27/12/2022
0-2271,6253348,erd,halloween,101289,28/12/2022
0-2272,4429088,erd,halloween,759690,29/12/2022
0-2273,6935744,erd,halloween,647573,30/12/2022
0-2274,5766874,erd,halloween,845297,31/12/2022
0-2275,7953370,erd,halloween,586757,01/01/2023
0-2276,3822923,erd,halloween,799911,02/01/2023
0-2277,7365129,erd,halloween,987996,03/01/2023
0-2278,7285569,erd,halloween,998252,04/01/2023
0-2279,6272989,erd,halloween,629017,05/01/2023
0-2280,2790323,erd,halloween,373454,06/01/2023
0-2281,6226554,erd,halloween,470125,07/01/2023
0-2282,7881306,erd,halloween,343783,08/01/2023
0-2283,3520155,erd,halloween,35592,09/01/2023
0-2284,4241819,erd,halloween,200624,10/01/2023
0-2285,6709109,erd,halloween,453084,11/01/2023
0-2286,3654814,erd,halloween,387377,12/01/2023
0-2287,4546283,erd,halloween,380998,13/01/2023
0-2288,2413579,erd,halloween,982797,14/01/2023
0-2289,3473585,erd,halloween,567233,15/01/2023
0-2290,7742863,erd,halloween,335554,16/01/2023
0-2291,8918579,erd,halloween,827304,17/01/2023
0-2292,2419785,erd,halloween,948172,18/01/2023
0-2293,2107226,erd,halloween,913579,19/01/2023
0-2294,8117847,erd,halloween,323109,20/01/2023
0-2295,2139072,erd,halloween,920752,21/01/2023
0-2296,1528573,erd,halloween,360770,22/01/2023
0-2297,3845443,erd,halloween,507367,23/01/2023
0-2298,5169472,erd,halloween,820636,24/01/2023
0-2299,4038141,erd,halloween,931056,25/01/2023
0-2300,2112999,erd,halloween,934126,26/01/2023
0-2301,6078557,erd,halloween,870174,27/01/2023
0-2302,5069666,erd,halloween,880841,28/01/2023
0-2303,3261292,erd,halloween,658533,29/01/2023
0-2304,4857844,erd,halloween,614102,30/01/2023
0-2305,8556486,erd,halloween,880749,31/01/2023
0-2306,8782761,erd,halloween,584278,01/02/2023
0-2307,2154697,erd,halloween,113633,02/02/2023
0-2308,7304488,erd,halloween,175500,03/02/2023
0-2309,4368878,erd,halloween,674537,04/02/2023
0-2310,6572759,erd,halloween,667786,05/02/2023
0-2311,5283639,erd,halloween,344615,06/02/2023
0-2312,5410338,erd,halloween,623143,07/02/2023
0-2313,3005428,erd,halloween,883352,08/02/2023
0-2314,6576683,erd,halloween,750205,09/02/2023
0-2315,6854315,erd,halloween,412704,10/02/2023
0-2316,3679976,erd,halloween,655136,11/02/2023
0-2317,3268524,erd,halloween,809670,12/02/2023
0-2318,3928193,erd,halloween,436983,13/02/2023
0-2319,7139321,erd,halloween,597093,14/02/2023
0-2320,8459078,erd,halloween,412652,15/02/2023
0-2321,5302579,erd,halloween,646150,16/02/2023
0-2322,1027855,erd,halloween,302619,17/02/2023
0-2323,8941810,erd,halloween,321045,18/02/2023
0-2324,7939960,erd,halloween,109265,19/02/2023
0-2325,5700388,erd,halloween,250214,20/02/2023
0-2326,2807399,erd,halloween,594818,21/02/2023
0-2327,3926185,erd,halloween,904887,22/02/2023
0-2328,6700881,erd,halloween,483966,23/02/2023
0-2329,8302164,erd,halloween,197591,24/02/2023
0-2330,3709394,erd,halloween,250151,25/02/2023
0-2331,3028537,erd,halloween,859966,26/02/2023
0-2332,1896444,erd,halloween,67817,27/02/2023
0-2333,2886066,erd,halloween,261606,28/02/2023
0-2334,5179748,erd,halloween,974620,01/03/2023
0-2335,3999111,erd,halloween,739586,02/03/2023
0-2336,2424558,erd,halloween,388880,03/03/2023
0-2337,7528754,erd,halloween,144220,04/03/2023
0-2338,5106362,erd,halloween,716915,05/03/2023
0-2339,4515258,erd,halloween,921327,06/03/2023
0-2340,4823319,erd,halloween,882395,07/03/2023
0-2341,3786492,erd,halloween,929053,08/03/2023
0-2342,6001457,erd,halloween,805018,09/03/2023
0-2343,1393859,erd,halloween,150499,10/03/2023
0-2344,2290545,erd,halloween,379844,11/03/2023
0-2345,3652966,erd,halloween,852299,12/03/2023
0-2346,4180941,erd,halloween,17809,13/03/2023
0-2347,1263846,erd,halloween,197868,14/03/2023
0-2348,3396562,erd,halloween,323613,15/03/2023
0-2349,3876096,erd,halloween,872962,16/03/2023
0-2350,8774095,erd,halloween,24287,17/03/2023
0-2351,7572683,erd,halloween,73679,18/03/2023
0-2352,5888078,erd,halloween,217737,19/03/2023
0-2353,4823298,erd,halloween,415513,20/03/2023
0-2354,1615154,erd,halloween,839989,21/03/2023
0-2355,4557141,erd,halloween,47413,22/03/2023
